Model,Horizon,Window,Macrozona,Estacion,Planta,RMSE,MAE,sMAPE,rRMSE,Coverage_90,Pinball_P05,Pinball_P95
XGB_GLOBAL,Day 1,Otoño,Zona Central,Verano,los_patos,0.4733621886699893,0.34133618893489864,66.55665409173945,44.18326492568339,,,
XGB_GLOBAL,Day 1,Primavera,Zona Central,Verano,los_patos,0.39664889946696763,0.2569265104830265,59.414391886341846,76.48529828211346,,,
XGB_GLOBAL,Day 1,Verano,Zona Central,Verano,los_patos,0.7660689677260752,0.5593814260015885,66.29191756178966,57.013550115996516,,,
XGB_GLOBAL,7-Day Rollout,Raw,Zona Central,Verano,los_patos,1.2732888800159923,0.9444338352907271,177.38095238095238,0.0,,,
XGB_GLOBAL,7-Day Rollout,Invierno,Zona Central,Verano,los_patos,0.682535281221237,0.45333708343830603,96.35748505482722,635.3775521406949,,,
XGB_GLOBAL,7-Day Rollout,Operational,Zona Central,Verano,los_patos,0.6828797378180513,0.4871835791328478,76.22810011888012,54.73805696455969,,,
XGB_GLOBAL,7-Day Rollout,Otoño,Zona Central,Verano,los_patos,0.4838976550993039,0.3440985759206385,72.42641456544638,46.173284123696035,,,
XGB_GLOBAL,7-Day Rollout,Primavera,Zona Central,Verano,los_patos,0.7449490009709726,0.48957512507639056,84.79132151444642,170.41720548440216,,,
XGB_GLOBAL,7-Day Rollout,Verano,Zona Central,Verano,los_patos,0.6828797378180513,0.4871835791328478,76.22810011888012,54.73805696455969,,,
XGB_GLOBAL,Day 1,Raw,Zona Central,Verano,peralillo,0.4083970080894284,0.28050662446097857,76.88085809350206,89.91468805259125,,,
XGB_GLOBAL,Day 1,Invierno,Zona Central,Verano,peralillo,0.3872961429674198,0.2679443977400903,58.005216497372345,77.48972190411078,,,
XGB_GLOBAL,Day 1,Otoño,Zona Central,Verano,peralillo,0.5138096358272067,0.36018454446457326,49.47304835466858,47.37356007224428,,,
XGB_GLOBAL,Day 1,Primavera,Zona Central,Verano,peralillo,0.38708458349923086,0.24222314062838754,55.07577563800251,63.51133877443825,,,
XGB_GLOBAL,Day 1,Verano,Zona Central,Verano,peralillo,0.4040076977712898,0.2683178582656562,68.57186340747846,88.95173347443388,,,
XGB_GLOBAL,7-Day Rollout,Raw,Zona Central,Verano,peralillo,0.5657440431937435,0.3899691326980254,66.46453781669676,57.528176911272254,,,
XGB_GLOBAL,7-Day Rollout,Invierno,Zona Central,Verano,peralillo,0.6262140958318275,0.4243120222019077,93.27079280952339,354.1509058830222,,,
XGB_GLOBAL,7-Day Rollout,Otoño,Zona Central,Verano,peralillo,0.4853257542053243,0.3417439191945873,62.56070792370484,47.92955804350883,,,
XGB_GLOBAL,7-Day Rollout,Primavera,Zona Central,Verano,peralillo,0.7312413507100222,0.48283281139793827,84.07685014396323,158.29732428182734,,,
XGB_GLOBAL,7-Day Rollout,Verano,Zona Central,Verano,peralillo,0.5661309114157136,0.391947408773732,70.02428295867777,57.56693214501824,,,
XGB_GLOBAL,Day 1,Raw,Zona Central,Verano,pfv_marchigue_ii,2.1348137208690567,1.5493510911862056,78.13718455209559,57.3938709318922,,,
XGB_GLOBAL,Day 1,Invierno,Zona Central,Verano,pfv_marchigue_ii,1.6344645462091563,1.0978504593173664,100.26220421423369,80.472355147614,,,
XGB_GLOBAL,Day 1,Otoño,Zona Central,Verano,pfv_marchigue_ii,2.319918161528994,1.6178631797471705,82.54987994422201,63.61544786879928,,,
XGB_GLOBAL,Day 1,Primavera,Zona Central,Verano,pfv_marchigue_ii,2.3828843671449844,1.5494244180930157,107.39593674983279,93.67374252819664,,,
XGB_GLOBAL,Day 1,Verano,Zona Central,Verano,pfv_marchigue_ii,2.1318006332340746,1.5610566288232803,86.4705178854289,57.31286491195794,,,
XGB_GLOBAL,7-Day Rollout,Raw,Zona Central,Verano,pfv_marchigue_ii,2.5910952041618818,1.7998262191346537,106.78846204388994,104.84949473115093,,,
XGB_GLOBAL,7-Day Rollout,Invierno,Zona Central,Verano,pfv_marchigue_ii,1.4801667096569018,0.9967929969453031,114.39381666535593,164.94821479743237,,,
XGB_GLOBAL,7-Day Rollout,Otoño,Zona Central,Verano,pfv_marchigue_ii,2.038124312526426,1.433799614842255,86.12622641597036,61.38432567145534,,,
XGB_GLOBAL,7-Day Rollout,Primavera,Zona Central,Verano,pfv_marchigue_ii,2.258215460316557,1.5171937915238427,117.10784241046863,134.84784859993948,,,
XGB_GLOBAL,7-Day Rollout,Verano,Zona Central,Verano,pfv_marchigue_ii,2.5907638999389633,1.805468074079337,111.55036680579471,104.83608839999046,,,
XGB_LOCAL,Day 1,Raw,Zona Central,Verano,alto_solar,0.17586230265018737,0.10439061435560386,200.0,0.0,,,
XGB_LOCAL,Day 1,Invierno,Zona Central,Verano,alto_solar,0.7457084704186822,0.38463940674167435,140.81506085713548,107.91470596647135,,,
XGB_LOCAL,Day 1,Operational,Zona Central,Verano,alto_solar,0.3487997136019372,0.17508428230454834,100.30843809424219,38.803666448126165,,,
XGB_LOCAL,Day 1,Otoño,Zona Central,Verano,alto_solar,0.25188339660030523,0.1462590660181983,102.7403273502846,28.96192304897352,,,
XGB_LOCAL,Day 1,Primavera,Zona Central,Verano,alto_solar,0.320665188597594,0.16422919765197244,115.5656229159151,47.624900343842114,,,
XGB_LOCAL,Day 1,Verano,Zona Central,Verano,alto_solar,0.3487997136019372,0.17508428230454834,100.30843809424219,38.803666448126165,,,
XGB_LOCAL,7-Day Rollout,Raw,Zona Central,Verano,alto_solar,0.17434174401608055,0.10334910807155427,185.71428571428572,0.0,,,
XGB_LOCAL,7-Day Rollout,Invierno,Zona Central,Verano,alto_solar,0.46245975016388496,0.21234419541464636,152.00822701530421,158.33258667583326,,,
XGB_LOCAL,7-Day Rollout,Operational,Zona Central,Verano,alto_solar,0.38608374019786473,0.17833520555480695,104.31983754712294,48.582865769163014,,,
XGB_LOCAL,7-Day Rollout,Otoño,Zona Central,Verano,alto_solar,0.4506549484491436,0.21278388741415083,107.22092490418372,56.79387150907799,,,
XGB_LOCAL,7-Day Rollout,Primavera,Zona Central,Verano,alto_solar,0.6561034315662408,0.33742681736804936,148.6342172221512,141.79051597020387,,,
XGB_LOCAL,7-Day Rollout,Verano,Zona Central,Verano,alto_solar,0.38608374019786473,0.17833520555480695,104.31983754712294,48.582865769163014,,,
XGB_LOCAL,Day 1,Raw,Zona Central,Verano,chancon,0.30818596261676756,0.17722070310022295,97.17424772928611,34.12057356308825,,,
XGB_LOCAL,Day 1,Invierno,Zona Central,Verano,chancon,0.2701640051655464,0.1479336452515175,131.2868148865823,57.39048813056693,,,
XGB_LOCAL,Day 1,Otoño,Zona Central,Verano,chancon,0.19853434313196056,0.11528655227448326,99.43912439587105,25.822690610177396,,,
XGB_LOCAL,Day 1,Primavera,Zona Central,Verano,chancon,0.31995441120685625,0.1999118080517898,129.14326208648387,74.55622581032625,,,
XGB_LOCAL,Day 1,Verano,Zona Central,Verano,chancon,0.30818761919324705,0.17727656631420055,98.16061271865793,34.12206030677085,,,
XGB_LOCAL,7-Day Rollout,Raw,Zona Central,Verano,chancon,0.40285661116604665,0.2108184896805185,100.06778425001055,43.87544507447437,,,
XGB_LOCAL,7-Day Rollout,Invierno,Zona Central,Verano,chancon,0.31751044486645347,0.15994672869902343,155.03171059961437,174.7033217250642,,,
XGB_LOCAL,7-Day Rollout,Otoño,Zona Central,Verano,chancon,0.29472424360488264,0.16283599070532415,107.04817036917018,36.74155493075024,,,
XGB_LOCAL,7-Day Rollout,Primavera,Zona Central,Verano,chancon,0.6218966339931583,0.36498748597990643,157.6931185606531,180.75302157832775,,,
XGB_LOCAL,7-Day Rollout,Verano,Zona Central,Verano,chancon,0.40285656897042155,0.2108192017046912,100.00868940420256,43.87533265209294,,,
XGB_LOCAL,Day 1,Raw,Zona Central,Verano,chimbarongo,0.6499215696183706,0.4191992074872057,122.44720666977902,216.03676040902556,,,
XGB_LOCAL,Day 1,Invierno,Zona Central,Verano,chimbarongo,0.28179170069957904,0.1346954002729035,61.598626053051674,96.74583563217683,,,
XGB_LOCAL,Day 1,Otoño,Zona Central,Verano,chimbarongo,0.40563312180999317,0.24502878519706428,60.806829120205904,44.71256125030741,,,
XGB_LOCAL,Day 1,Primavera,Zona Central,Verano,chimbarongo,0.24026377093491075,0.15313198370089745,137.84470187989,128.00521548043292,,,
XGB_LOCAL,Day 1,Verano,Zona Central,Verano,chimbarongo,0.6507506140492214,0.4208296244032681,106.96462636948083,217.23855773312607,,,
XGB_LOCAL,7-Day Rollout,Raw,Zona Central,Verano,chimbarongo,0.49105860168254767,0.3059278773491228,90.42590505143883,63.76813311995304,,,
XGB_LOCAL,7-Day Rollout,Invierno,Zona Central,Verano,chimbarongo,0.22710626883821927,0.1055637471650005,89.54007260339534,217.2174107758152,,,
XGB_LOCAL,7-Day Rollout,Otoño,Zona Central,Verano,chimbarongo,0.25054603844810647,0.13186639580112028,65.80234759998444,29.615054799949302,,,
XGB_LOCAL,7-Day Rollout,Primavera,Zona Central,Verano,chimbarongo,0.5791522196830425,0.3466749713200624,159.69108426458106,201.92796785079352,,,
