Model,Horizon,Window,Macrozona,Estacion,Planta,RMSE,MAE,sMAPE,rRMSE,Coverage_90,Pinball_P05,Pinball_P95
INFORMER,Day 1,Raw,Norte Chico,Invierno,canesa_solar_i,0.07081951969102021,0.06931812999149163,191.66666666666669,0.0,0.041666666666666664,0.01668521084357053,0.029663281763593383
INFORMER,Day 1,Invierno,Norte Chico,Invierno,canesa_solar_i,0.7451831204344381,0.4299057542909092,166.63118246646295,178.13012913870978,0.16666666666666666,0.028304731633882817,0.25076660037787707
INFORMER,Day 1,Operational,Norte Chico,Invierno,canesa_solar_i,1.522220245302448,0.9680374963209033,181.97233731880874,157.95540452132735,0.08333333333333333,0.05837655699967096,0.6959153212451686
INFORMER,Day 1,Otoño,Norte Chico,Invierno,canesa_solar_i,1.4757817192040796,0.9868153626060424,178.0579721758681,148.95688999125738,0.125,0.059653801161524224,0.7041135501300838
INFORMER,Day 1,Primavera,Norte Chico,Invierno,canesa_solar_i,1.522220245302448,0.9680374963209033,181.97233731880874,157.95540452132735,0.08333333333333333,0.05837655699967096,0.6959153212451686
INFORMER,Day 1,Verano,Norte Chico,Invierno,canesa_solar_i,1.6733056525537817,1.147853891462243,171.17960534740752,143.995024603045,0.125,0.06566365902059867,0.8287458412863392
INFORMER,7-Day Rollout,Raw,Norte Chico,Invierno,canesa_solar_i,0.9981615500011616,0.5130450690159618,180.30088415416589,203.9592838969514,0.023809523809523808,0.04984435164910143,0.4055680405865479
INFORMER,7-Day Rollout,Invierno,Norte Chico,Invierno,canesa_solar_i,0.9143515253051889,0.5258764401649907,168.6588540183364,177.06590135632402,0.10119047619047619,0.04716881425229076,0.39140364780997466
INFORMER,7-Day Rollout,Operational,Norte Chico,Invierno,canesa_solar_i,1.4465035370883748,0.9084373346361515,179.09589536781937,159.49652301258826,0.06547619047619048,0.0667065663431415,0.737520205148186
INFORMER,7-Day Rollout,Otoño,Norte Chico,Invierno,canesa_solar_i,1.466600413295015,0.9709728549980268,178.52767924663178,150.66906402113102,0.08928571428571429,0.06840405463983318,0.791932046309161
INFORMER,7-Day Rollout,Primavera,Norte Chico,Invierno,canesa_solar_i,1.4465035370883748,0.9084373346361515,179.09589536781937,159.49652301258826,0.06547619047619048,0.0667065663431415,0.737520205148186
INFORMER,7-Day Rollout,Verano,Norte Chico,Invierno,canesa_solar_i,1.7012918938228514,1.153004505025733,167.022040055875,145.56746009612843,0.1130952380952381,0.0736452650784659,0.9635068483749082
INFORMER,Day 1,Raw,Norte Chico,Invierno,chalinga_solar,0.838460942838871,0.5380563876630428,184.53694285223474,158.9037156541862,0.08333333333333333,0.03568969895034873,0.29344290867932915
INFORMER,Day 1,Invierno,Norte Chico,Invierno,chalinga_solar,0.8403413768255501,0.5426527670545814,185.87975218606093,158.03130421655212,0.08333333333333333,0.04008971343379623,0.30948445929971063
INFORMER,Day 1,Otoño,Norte Chico,Invierno,chalinga_solar,0.9930178701610922,0.6712656509480439,170.89967085212467,147.15387568834856,0.125,0.04587947657079591,0.42559234717725003
INFORMER,Day 1,Primavera,Norte Chico,Invierno,chalinga_solar,1.2159168094408395,0.7959857857010016,181.4159627399393,153.535144894708,0.041666666666666664,0.05165004666972286,0.5364283340711458
INFORMER,Day 1,Verano,Norte Chico,Invierno,chalinga_solar,1.5275051768568393,1.0829286647688907,168.39084223671506,139.22748771154596,0.125,0.06311534495616798,0.7762693845094569
INFORMER,7-Day Rollout,Raw,Norte Chico,Invierno,chalinga_solar,0.9455142401771713,0.6094627503584239,183.12031062874635,157.8053757173291,0.05357142857142857,0.05431492935385904,0.44992791630866114
INFORMER,7-Day Rollout,Invierno,Norte Chico,Invierno,chalinga_solar,0.9447706201767577,0.6073942551856384,182.58421822923842,158.1979098516899,0.05357142857142857,0.05491509928857947,0.4532005731736025
INFORMER,7-Day Rollout,Otoño,Norte Chico,Invierno,chalinga_solar,0.9660973415642935,0.6527235875259394,172.5440662946976,147.48990605347672,0.09523809523809523,0.053251719718116895,0.4981517803127843
INFORMER,7-Day Rollout,Primavera,Norte Chico,Invierno,chalinga_solar,1.1729100612184262,0.7639281926435615,181.30871903696922,154.41056977624243,0.041666666666666664,0.0615503475705834,0.6057858981823117
INFORMER,7-Day Rollout,Verano,Norte Chico,Invierno,chalinga_solar,1.448858486471059,1.0086947777911388,167.34615890216756,141.59449162524402,0.10119047619047619,0.06718987183318989,0.8295733046426557
INFORMER,Day 1,Raw,Norte Chico,Invierno,illapel_5x,0.8890130554500406,0.5448559546299899,183.91338282372877,166.28943423066863,0.125,0.033901174356772874,0.2906774362646199
INFORMER,Day 1,Invierno,Norte Chico,Invierno,illapel_5x,0.8890532638566849,0.5449954253078128,184.1225401257806,166.32236343918754,0.125,0.03594252990054277,0.2979282525232217
INFORMER,Day 1,Otoño,Norte Chico,Invierno,illapel_5x,1.0290112553767397,0.6987999150393686,174.84433715820742,146.47055809145252,0.125,0.04454227512809061,0.42977361353356786
INFORMER,Day 1,Primavera,Norte Chico,Invierno,illapel_5x,1.366121086110698,0.8975823114160448,183.63023759731618,152.89255978373458,0.08333333333333333,0.05260855663024511,0.611848191152482
INFORMER,Day 1,Verano,Norte Chico,Invierno,illapel_5x,1.7204994901437203,1.1281643948362141,180.6931296702328,151.82927195039414,0.125,0.0638633050608803,0.8249868506291458
INFORMER,7-Day Rollout,Raw,Norte Chico,Invierno,illapel_5x,1.1128395254423586,0.7074928298340659,186.7608506642567,159.6125380557901,0.047619047619047616,0.05814421811708739,0.5364238161990145
INFORMER,7-Day Rollout,Invierno,Norte Chico,Invierno,illapel_5x,1.1123717457272604,0.7071758639218128,187.04456340498555,159.56527752146638,0.03571428571428571,0.05815751704056831,0.5449566199182301
INFORMER,7-Day Rollout,Otoño,Norte Chico,Invierno,illapel_5x,0.9364171476585926,0.6149250566590754,176.140160634595,151.9993968911737,0.06547619047619048,0.05080912915175219,0.4548895082728078
INFORMER,7-Day Rollout,Primavera,Norte Chico,Invierno,illapel_5x,1.2619317945238804,0.8038218207947726,181.89414346433765,158.0187601230387,0.03571428571428571,0.062078772692455333,0.6358144367616065
INFORMER,7-Day Rollout,Verano,Norte Chico,Invierno,illapel_5x,1.4660588425360614,0.8870641121464432,188.64802061064617,167.78399832012386,0.023809523809523808,0.06902923327930954,0.710765646876533
INFORMER,Day 1,Raw,Norte Chico,Invierno,norte_chico_i,0.1268875240525012,0.09043134914585,158.73737586315352,153.56616093186238,0.4166666666666667,0.008073251951888476,0.019223584357071874
INFORMER,Day 1,Invierno,Norte Chico,Invierno,norte_chico_i,0.12731798475101685,0.09051597118377686,140.41478564582857,149.68554443478536,0.5416666666666666,0.008661479184714457,0.014355948039640997
INFORMER,Day 1,Otoño,Norte Chico,Invierno,norte_chico_i,1.0803922210509482,0.7167253597969344,177.49398665436001,150.13938227351738,0.125,0.04153597020728436,0.5249805211618271
INFORMER,Day 1,Primavera,Norte Chico,Invierno,norte_chico_i,0.3031567938551392,0.1984521896727832,172.84598829077592,158.29522048659865,0.125,0.015067517324579664,0.07181027474732675
INFORMER,Day 1,Verano,Norte Chico,Invierno,norte_chico_i,1.1994212575902827,0.832099966724248,173.2617964853927,142.75955649292186,0.125,0.04600268885551487,0.6170166788865268
INFORMER,7-Day Rollout,Raw,Norte Chico,Invierno,norte_chico_i,0.21977086613763577,0.161463088168728,139.8804993475911,125.87706864861714,0.3706896551724138,0.01216764358367637,0.08485691047773548
INFORMER,7-Day Rollout,Invierno,Norte Chico,Invierno,norte_chico_i,0.2282028559864569,0.17170530179222573,133.89858821142897,120.2551980763279,0.3944954128440367,0.012613294746208358,0.08747987359715934
INFORMER,7-Day Rollout,Otoño,Norte Chico,Invierno,norte_chico_i,1.0499403903844904,0.681683588757854,180.50081001126625,154.1369549924638,0.06547619047619048,0.04716247045879798,0.5678035044691353
INFORMER,7-Day Rollout,Primavera,Norte Chico,Invierno,norte_chico_i,0.3207687441104472,0.2153746631651088,170.25737712300776,151.35012469369906,0.11904761904761904,0.025181994639171923,0.13388646270963603
INFORMER,7-Day Rollout,Verano,Norte Chico,Invierno,norte_chico_i,1.1574275474041942,0.7950128628449636,171.6207903962571,144.0726640024079,0.08333333333333333,0.05047907701258997,0.6640594080634833
INFORMER,Day 1,Raw,Norte Chico,Invierno,parque_solar_fotovoltaico_maranon,0.4904538826951428,0.4035161548915009,159.119304483362,126.83873676257996,0.4583333333333333,0.04587277348618954,0.07088471932802355
INFORMER,Day 1,Invierno,Norte Chico,Invierno,parque_solar_fotovoltaico_maranon,0.4906461327534616,0.40774542062232894,155.63167767664007,126.76752593366317,0.4583333333333333,0.054541269301747276,0.06605365768385436
INFORMER,Day 1,Otoño,Norte Chico,Invierno,parque_solar_fotovoltaico_maranon,3.8471381534026508,2.6489491223085984,180.0127310208839,144.5714752775595,0.125,0.16175251024833417,1.7493146506264263
INFORMER,Day 1,Primavera,Norte Chico,Invierno,parque_solar_fotovoltaico_maranon,0.5235326585986866,0.43821923781069927,149.1642122089261,116.59702948577986,0.5416666666666666,0.049921446013710624,0.06658164978580322
INFORMER,Day 1,Verano,Norte Chico,Invierno,parque_solar_fotovoltaico_maranon,0.5383604753330843,0.4621586555149406,147.69607573621303,108.38345998431436,0.5833333333333334,0.046280096777870004,0.06985865342818827
INFORMER,7-Day Rollout,Raw,Norte Chico,Invierno,parque_solar_fotovoltaico_maranon,0.4859128306370993,0.40702040798138245,159.9206544385833,128.12528889815692,0.2619047619047619,0.08813399364105282,0.14614664741857028
INFORMER,7-Day Rollout,Invierno,Norte Chico,Invierno,parque_solar_fotovoltaico_maranon,0.48480846481127726,0.40675130205735516,159.32201174820472,127.83684357535962,0.23809523809523808,0.08741417573363644,0.14257402441928746
INFORMER,7-Day Rollout,Otoño,Norte Chico,Invierno,parque_solar_fotovoltaico_maranon,3.643970526697396,2.4723891125584356,184.29952455983448,147.18288627210967,0.05952380952380952,0.1874596123475807,1.9218736618679215
INFORMER,7-Day Rollout,Primavera,Norte Chico,Invierno,parque_solar_fotovoltaico_maranon,0.5151458272324082,0.43489026786188506,151.31616476180852,117.42466915996349,0.27976190476190477,0.08027742916871959,0.1649521436820145
INFORMER,7-Day Rollout,Verano,Norte Chico,Invierno,parque_solar_fotovoltaico_maranon,0.5587408195295561,0.4810005901658553,145.64786580347067,107.25181570631923,0.32142857142857145,0.07330057722754732,0.18870310701701484
INFORMER,Day 1,Raw,Norte Chico,Invierno,pfv_malgarida,4.237036816588308,3.7693355679512024,158.33333333333331,0.0,0.20833333333333334,0.5392599031329155,1.8902789036432919
INFORMER,Day 1,Invierno,Norte Chico,Invierno,pfv_malgarida,91.29908029245604,59.9310675698022,184.3036150368911,153.21744087903107,0.041666666666666664,3.5927540665492415,40.9214177371934
INFORMER,Day 1,Operational,Norte Chico,Invierno,pfv_malgarida,91.29908029245604,59.9310675698022,184.3036150368911,153.21744087903107,0.041666666666666664,3.5927540665492415,40.9214177371934
INFORMER,Day 1,Otoño,Norte Chico,Invierno,pfv_malgarida,118.69669085687983,81.81405023159459,174.56161584524054,144.51634161526988,0.08333333333333333,4.536859460679504,60.388457729131915
INFORMER,Day 1,Primavera,Norte Chico,Invierno,pfv_malgarida,111.51446672939205,75.05525529757142,168.46150078108522,147.7550995635794,0.125,4.093800389332077,53.003989278463024
INFORMER,Day 1,Verano,Norte Chico,Invierno,pfv_malgarida,123.70829657454603,89.49473620516558,185.91097172636043,137.16029346743431,0.041666666666666664,5.110166252745937,66.8564035242113
INFORMER,7-Day Rollout,Raw,Norte Chico,Invierno,pfv_malgarida,73.56836081922762,41.18623139585058,168.48079140271142,183.9668918531198,0.125,2.97961316162809,33.609914925898465
INFORMER,7-Day Rollout,Invierno,Norte Chico,Invierno,pfv_malgarida,96.22536091196824,63.080582189950206,181.50986710182232,153.1063898840984,0.05357142857142857,4.448841231750945,51.02432802247681
INFORMER,7-Day Rollout,Operational,Norte Chico,Invierno,pfv_malgarida,96.22536091196824,63.080582189950206,181.50986710182232,153.1063898840984,0.05357142857142857,4.448841231750945,51.02432802247681
INFORMER,7-Day Rollout,Otoño,Norte Chico,Invierno,pfv_malgarida,118.18590284253368,81.06703893037601,184.60412295627177,145.41685312557286,0.041666666666666664,5.298162229361368,67.43065891903382
INFORMER,7-Day Rollout,Primavera,Norte Chico,Invierno,pfv_malgarida,114.49907624177786,76.80323986389807,171.28760627103767,148.3716082585644,0.09523809523809523,4.98867890102168,63.89324573613703
INFORMER,7-Day Rollout,Verano,Norte Chico,Invierno,pfv_malgarida,128.19980465126886,91.66147189540789,181.4372036204313,138.751617695704,0.03571428571428571,5.894465894643439,78.63314662663863
INFORMER,Day 1,Raw,Norte Chico,Otoño,cachiyuyo_solar_2,3.387633009637881,2.298983393403129,156.1109979742602,145.25615607398439,0.20833333333333334,0.13160215396073907,1.2224534907461324
INFORMER,Day 1,Invierno,Norte Chico,Otoño,cachiyuyo_solar_2,2.9938915933227555,1.9403416014586885,174.74561165491133,156.26796503162407,0.16666666666666666,0.132182747265324,1.0702508582888792
INFORMER,Day 1,Otoño,Norte Chico,Otoño,cachiyuyo_solar_2,3.3882501258444986,2.321962403110471,172.9293769132002,145.27735678486465,0.125,0.1442374361149632,1.300544116551767
INFORMER,Day 1,Primavera,Norte Chico,Otoño,cachiyuyo_solar_2,3.7226893590270196,2.380286762276834,184.5360533406673,157.89870145788248,0.08333333333333333,0.15045944686514,1.438517637509085
INFORMER,Day 1,Verano,Norte Chico,Otoño,cachiyuyo_solar_2,5.8123461891525094,4.183389602733466,178.15006307206949,137.61499975253935,0.08333333333333333,0.23498699324942818,2.9422694915847387
INFORMER,7-Day Rollout,Raw,Norte Chico,Otoño,cachiyuyo_solar_2,2.869412098861037,1.911886382575176,177.87455323235795,151.4816021549133,0.07142857142857142,0.17138120567316428,1.3355759451295461
INFORMER,7-Day Rollout,Invierno,Norte Chico,Otoño,cachiyuyo_solar_2,2.550856299043147,1.41073492464299,179.791330713883,195.46792640479782,0.07738095238095238,0.17218555758729398,0.9505620229069055
INFORMER,7-Day Rollout,Otoño,Norte Chico,Otoño,cachiyuyo_solar_2,2.866627490952258,1.9102125545539907,177.64722216202776,151.33218555322273,0.07142857142857142,0.17132729565823648,1.3779253590045861
INFORMER,7-Day Rollout,Primavera,Norte Chico,Otoño,cachiyuyo_solar_2,3.9816740925480483,2.2547768517590505,185.28549152062027,183.21879454844367,0.05952380952380952,0.20056989244579068,1.8309256405878624
INFORMER,7-Day Rollout,Verano,Norte Chico,Otoño,cachiyuyo_solar_2,5.758312971776365,4.142436536040068,176.41985621095228,137.61152033947604,0.06547619047619048,0.2682214788310895,3.415942058921237
INFORMER,Day 1,Raw,Norte Chico,Verano,amparo_del_sol,1.4494515218837454,1.0232153576701724,158.85119400570974,138.3344518702565,0.20833333333333334,0.05802885408678169,0.5483389567190898
INFORMER,Day 1,Invierno,Norte Chico,Verano,amparo_del_sol,0.8578661472289856,0.5660808706500878,170.2425729023898,155.3259414467215,0.125,0.04597768428502604,0.22361492518878856
INFORMER,Day 1,Otoño,Norte Chico,Verano,amparo_del_sol,1.0745377508403426,0.7159822924683491,165.49623082619357,148.96727231618036,0.16666666666666666,0.04897911281635364,0.3209676145575941
INFORMER,Day 1,Primavera,Norte Chico,Verano,amparo_del_sol,1.1693521401544624,0.7804630962285349,180.75804501523172,151.4978033913387,0.08333333333333333,0.05339030884236612,0.38961959578294536
INFORMER,Day 1,Verano,Norte Chico,Verano,amparo_del_sol,1.4490887832597155,1.0131728748565365,141.89386073126383,138.30123507554217,0.2916666666666667,0.05871153344275323,0.5799727121527516
INFORMER,7-Day Rollout,Raw,Norte Chico,Verano,amparo_del_sol,1.482998219826172,1.0543693794542097,164.76278388176755,137.70535231877568,0.13095238095238096,0.07757327071390949,0.7692062094651587
INFORMER,7-Day Rollout,Invierno,Norte Chico,Verano,amparo_del_sol,0.5732108819495801,0.32977979049402556,170.82153334703148,203.98017301925316,0.08928571428571429,0.06200381181046222,0.17071285943418932
INFORMER,7-Day Rollout,Otoño,Norte Chico,Verano,amparo_del_sol,1.2387932603424832,0.8020666891397354,169.17526281508256,154.03237638138293,0.08928571428571429,0.07345864420080307,0.5581118311646468
INFORMER,7-Day Rollout,Primavera,Norte Chico,Verano,amparo_del_sol,0.9757457068134917,0.5735819959843925,181.12307664673804,182.51173496867042,0.041666666666666664,0.07063953376941713,0.40105179745220243
INFORMER,7-Day Rollout,Verano,Norte Chico,Verano,amparo_del_sol,1.4827263034488494,1.054529284376713,165.8272903276635,137.6805713256348,0.125,0.07839684623860907,0.7946196566460686
INFORMER,Day 1,Raw,Norte Chico,Verano,luna_del_norte,1.2448078275453807,0.8222162648259351,159.11614444227135,149.6981809426964,0.25,0.049444961769040674,0.42687386177713055
INFORMER,Day 1,Invierno,Norte Chico,Verano,luna_del_norte,1.0913070854735107,0.6562575587170917,170.09519437634063,170.5300599888553,0.16666666666666666,0.05323808980653363,0.33943794466449617
INFORMER,Day 1,Otoño,Norte Chico,Verano,luna_del_norte,1.3077539289097284,0.8542543718746552,168.03019158012262,152.07868143164086,0.16666666666666666,0.058821861333368974,0.4511676240595989
INFORMER,Day 1,Primavera,Norte Chico,Verano,luna_del_norte,1.2640937894680095,0.7910728136181812,176.4210691394968,161.76190413825753,0.125,0.0582425593590718,0.4328415345157434
INFORMER,Day 1,Verano,Norte Chico,Verano,luna_del_norte,1.2455289308459099,0.81322573342671,142.5963237441104,149.80755932761446,0.2916666666666667,0.05077843850788971,0.43910700290774307
INFORMER,7-Day Rollout,Raw,Norte Chico,Verano,luna_del_norte,1.2316717892684124,0.8149070769016232,163.5990818302115,149.63017881463094,0.13095238095238096,0.06807523707947916,0.5676732992720124
INFORMER,7-Day Rollout,Invierno,Norte Chico,Verano,luna_del_norte,0.766890940896854,0.39846718767252504,172.88183267679688,219.88172492108657,0.09523809523809523,0.06639831995871645,0.2396809600732879
INFORMER,7-Day Rollout,Otoño,Norte Chico,Verano,luna_del_norte,1.2941039031519597,0.8435807396685336,169.20354891352918,152.549891902861,0.1130952380952381,0.07477863925926306,0.6060174123520701
INFORMER,7-Day Rollout,Primavera,Norte Chico,Verano,luna_del_norte,1.0385953699785329,0.5669813694631662,183.29904848718047,199.9649382127961,0.03571428571428571,0.07275453179994382,0.42798635345007635
INFORMER,7-Day Rollout,Verano,Norte Chico,Verano,luna_del_norte,1.231773771398391,0.8153420221282258,164.9079819351862,149.652495547309,0.10119047619047619,0.06904885151445689,0.5866615596936927
INFORMER,Day 1,Raw,Norte Grande,Invierno,pfv_andes_solar_ii,2.7193233408411115,2.5066928823168078,174.78301853743645,9192.078694123467,0.125,0.679756261051322,1.0747198736139894
INFORMER,Day 1,Invierno,Norte Grande,Invierno,pfv_andes_solar_ii,2.812219815638934,2.6716018253937364,183.14211889269083,5028.034330748551,0.08333333333333333,0.8754121571934471,1.0836535291591047
INFORMER,Day 1,Otoño,Norte Grande,Invierno,pfv_andes_solar_ii,19.7782263206617,13.796493002679199,173.08057451371386,142.9019608857692,0.25,1.0758083479711786,3.898539182986133
INFORMER,Day 1,Primavera,Norte Grande,Invierno,pfv_andes_solar_ii,18.82738049761031,13.612033960409462,169.26601506238566,138.61498583710917,0.20833333333333334,0.9949278044980021,3.0497757209930576
INFORMER,Day 1,Verano,Norte Grande,Invierno,pfv_andes_solar_ii,37.53799555907472,26.922727418132126,183.3466343672879,138.59116835958184,0.08333333333333333,1.6790693760694317,15.414096511512374
INFORMER,7-Day Rollout,Raw,Norte Grande,Invierno,pfv_andes_solar_ii,13.616197731721043,8.58314221684954,157.49675038104814,167.53881272679683,0.17261904761904762,1.1984461594040372,4.751335466730719
INFORMER,7-Day Rollout,Invierno,Norte Grande,Invierno,pfv_andes_solar_ii,13.58633318915118,8.60061410969744,157.5858319682143,167.09351214642177,0.16666666666666666,1.239160897443071,4.972513981400768
INFORMER,7-Day Rollout,Otoño,Norte Grande,Invierno,pfv_andes_solar_ii,26.899426889524065,18.336662021044287,173.44819910493757,145.80952377919775,0.10119047619047619,1.73369625937748,12.196793629635968
INFORMER,7-Day Rollout,Primavera,Norte Grande,Invierno,pfv_andes_solar_ii,20.927495042562704,14.460397587556924,168.19770974967716,144.8633559451208,0.10714285714285714,1.5090245099871287,8.251134110521525
INFORMER,7-Day Rollout,Verano,Norte Grande,Invierno,pfv_andes_solar_ii,36.0148646385504,25.49518104786763,170.50461773016724,139.32153159572525,0.10119047619047619,1.967666331823871,18.96608264338159
INFORMER,Day 1,Raw,Norte Grande,Otoño,andes_solar,9.43442957892737,6.609567500030001,171.81968223987428,140.92850847767951,0.125,0.4009904979728163,3.347498415131122
INFORMER,Day 1,Invierno,Norte Grande,Otoño,andes_solar,7.514577187458185,5.0227705736955,177.26647554869206,151.45268167343662,0.08333333333333333,0.367633822063605,2.3832725336154303
INFORMER,Day 1,Otoño,Norte Grande,Otoño,andes_solar,9.427231858216473,6.607991826410095,172.193274503375,140.84492303963424,0.125,0.42116775739317136,3.4497251445737978
INFORMER,Day 1,Primavera,Norte Grande,Otoño,andes_solar,12.171975509899763,8.56669074545304,178.5218196730447,140.83859527179055,0.08333333333333333,0.5272458828985691,5.289128289868434
INFORMER,Day 1,Verano,Norte Grande,Otoño,andes_solar,12.789619061990493,9.376594580089053,185.7731276418222,135.0956635953785,0.041666666666666664,0.5611183328864476,5.618942758161574
