Model,Horizon,Window,Macrozona,Estacion,Planta,RMSE,MAE,sMAPE,rRMSE,Coverage_90,Pinball_P05,Pinball_P95
LSTM_LOCAL,Day 1,Verano,Norte Grande,Invierno,pfv_andes_solar_ii,38.349480144596804,26.856775444932282,189.2742457269552,141.58718866216583,0.5416666666666666,1.3542708385890971,20.15160747479337
LSTM_LOCAL,7-Day Rollout,Raw,Norte Grande,Invierno,pfv_andes_solar_ii,14.107683693202544,8.405468057087134,163.68302057371014,173.58624065645066,0.5892857142857143,0.5045575270983612,5.038460315522251
LSTM_LOCAL,7-Day Rollout,Invierno,Norte Grande,Invierno,pfv_andes_solar_ii,14.08824867390367,8.420573586287597,163.70014410456602,173.26639337790343,0.5773809523809523,0.5234235999240939,5.007709107891701
LSTM_LOCAL,7-Day Rollout,Otoño,Norte Grande,Invierno,pfv_andes_solar_ii,28.25624366292639,18.36381183917235,185.43144294187525,153.16420863541927,0.30357142857142855,1.0035380564552423,15.575446793524591
LSTM_LOCAL,7-Day Rollout,Primavera,Norte Grande,Invierno,pfv_andes_solar_ii,22.70893445458869,14.439618911427845,186.87422865709053,157.19475495461185,0.2976190476190476,0.7263644694871757,13.617777376504435
LSTM_LOCAL,7-Day Rollout,Verano,Norte Grande,Invierno,pfv_andes_solar_ii,36.539243813052465,25.484104332846723,174.1897761979506,141.3500637160523,0.35714285714285715,1.475965981743121,19.05376315739649
NHITS,Day 1,Raw,Norte Grande,Invierno,pfv_andes_solar_ii,0.2286367943255336,0.12179404404014349,108.33333333333333,772.8567523575068,0.4166666666666667,0.21328076436184343,0.034539441562568156
NHITS,Day 1,Invierno,Norte Grande,Invierno,pfv_andes_solar_ii,8.143896810344172,7.6629117562746005,183.25700578630875,14560.665749089325,0.08333333333333333,7.305403971439227,0.4324120558022215
NHITS,Day 1,Otoño,Norte Grande,Invierno,pfv_andes_solar_ii,17.46379650351968,14.262730110591898,148.0411508328032,126.17970511622244,0.0,4.89885738438461,9.329816126272393
NHITS,Day 1,Primavera,Norte Grande,Invierno,pfv_andes_solar_ii,16.3844104316269,14.025971995977065,146.69380584919352,120.62882673548836,0.041666666666666664,4.710470539160693,9.26904707487362
NHITS,Day 1,Verano,Norte Grande,Invierno,pfv_andes_solar_ii,36.300158455066985,26.973130486595135,174.75121123862806,134.0210444643596,0.0,3.6603485416155306,23.258455816019946
NHITS,7-Day Rollout,Raw,Norte Grande,Invierno,pfv_andes_solar_ii,14.98046349108674,8.136322151858447,132.87031809452654,184.32525120774423,0.2976190476190476,0.46885491258511874,7.690785599715032
NHITS,7-Day Rollout,Invierno,Norte Grande,Invierno,pfv_andes_solar_ii,15.31577108410652,9.265505523210214,168.79978499306065,188.36325784483836,0.17261904761904762,1.5314984701385366,7.719896632873098
NHITS,7-Day Rollout,Otoño,Norte Grande,Invierno,pfv_andes_solar_ii,24.562350050085833,18.496422199598914,153.0359261154166,133.14129622203023,0.02976190476190476,4.50603011427558,13.952029277720223
NHITS,7-Day Rollout,Primavera,Norte Grande,Invierno,pfv_andes_solar_ii,18.897692792893583,14.87662091629491,150.98520232118528,130.8127509781148,0.041666666666666664,4.274287825490215,10.537486346380874
NHITS,7-Day Rollout,Verano,Norte Grande,Invierno,pfv_andes_solar_ii,35.57505637949141,25.580026352356764,166.98812510902152,137.62015743048795,0.06547619047619048,2.8557864542196816,22.640052129027783
NHITS_LOCAL,Day 1,Raw,Norte Grande,Invierno,pfv_andes_solar_ii,0.5447173686817802,0.3066321527585387,100.0,1841.2981066937239,0.5833333333333334,0.28135304409079254,0.06601436502921088
NHITS_LOCAL,Day 1,Invierno,Norte Grande,Invierno,pfv_andes_solar_ii,0.9422545043022955,0.7090989695861936,139.39674307967468,1684.6791170405008,0.625,0.40975601063109934,0.11603325036121537
NHITS_LOCAL,Day 1,Otoño,Norte Grande,Invierno,pfv_andes_solar_ii,21.255576964256402,13.737569738334665,188.56974498172187,153.57613866403585,0.041666666666666664,0.7794417065801099,12.89257569425584
NHITS_LOCAL,Day 1,Primavera,Norte Grande,Invierno,pfv_andes_solar_ii,20.538897097998554,13.502324746921659,145.9148140540866,151.21588107863818,0.375,0.6952048008097336,12.800801852818887
NHITS_LOCAL,Day 1,Verano,Norte Grande,Invierno,pfv_andes_solar_ii,39.248291958147234,27.01885737447689,161.1731484047777,144.90562315820367,0.20833333333333334,1.4420400187528386,25.500701941161726
NHITS_LOCAL,7-Day Rollout,Raw,Norte Grande,Invierno,pfv_andes_solar_ii,14.82893854584289,8.120885972027844,148.65413502305802,182.4608313509801,0.30952380952380953,0.532096682917992,7.525118480155687
NHITS_LOCAL,7-Day Rollout,Invierno,Norte Grande,Invierno,pfv_andes_solar_ii,14.998395470312255,8.26259993808344,158.88607859243032,184.45996729247238,0.3392857142857143,0.5050797590007451,7.6518312429596245
NHITS_LOCAL,7-Day Rollout,Otoño,Norte Grande,Invierno,pfv_andes_solar_ii,28.66943987297829,18.410991347239662,168.9478939415104,155.40395682271244,0.25,0.9497796964000113,17.43206394481295
