Model,Horizon,Window,Macrozona,Estacion,Planta,RMSE,MAE,sMAPE,rRMSE,Coverage_90,Pinball_P05,Pinball_P95
INFORMER,Day 1,Raw,Norte Grande,Otoño,andes_solar,9.43442957892737,6.609567500030001,171.81968223987428,140.92850847767951,0.125,0.4009904979728163,3.347498415131122
INFORMER,Day 1,Invierno,Norte Grande,Otoño,andes_solar,7.514577187458185,5.0227705736955,177.26647554869206,151.45268167343662,0.08333333333333333,0.367633822063605,2.3832725336154303
INFORMER,Day 1,Otoño,Norte Grande,Otoño,andes_solar,9.427231858216473,6.607991826410095,172.193274503375,140.84492303963424,0.125,0.42116775739317136,3.4497251445737978
INFORMER,Day 1,Primavera,Norte Grande,Otoño,andes_solar,12.171975509899763,8.56669074545304,178.5218196730447,140.83859527179055,0.08333333333333333,0.5272458828985691,5.289128289868434
INFORMER,Day 1,Verano,Norte Grande,Otoño,andes_solar,12.789619061990493,9.376594580089053,185.7731276418222,135.0956635953785,0.041666666666666664,0.5611183328864476,5.618942758161574
INFORMER,7-Day Rollout,Raw,Norte Grande,Otoño,andes_solar,7.9909889182149,5.51323986072315,176.98664364491344,144.48416135907448,0.07142857142857142,0.5132720337044225,3.6207837462342076
INFORMER,7-Day Rollout,Invierno,Norte Grande,Otoño,andes_solar,6.509783785788484,4.318486359857378,174.17329482588184,153.55419304153173,0.07142857142857142,0.47746109813451765,2.761129243707373
INFORMER,7-Day Rollout,Otoño,Norte Grande,Otoño,andes_solar,7.981829751102185,5.507190401366513,176.87689021510178,144.32801522290103,0.06547619047619048,0.5158988100448845,3.702821671413368
INFORMER,7-Day Rollout,Primavera,Norte Grande,Otoño,andes_solar,12.40677755267956,8.761927871831826,179.56486954195253,140.32926486480412,0.05952380952380952,0.6616826075262257,6.78221272169834
INFORMER,7-Day Rollout,Verano,Norte Grande,Otoño,andes_solar,9.786397515821232,6.002678684868096,186.2717549592803,168.4164216608639,0.03571428571428571,0.6348417208895886,3.9820666962602576
INFORMER,Day 1,Raw,Norte Grande,Otoño,fv_bolero,5.182033395858334,5.176162205636501,195.21221861800686,7188.948232044163,0.0,1.1363083435843389,2.2560210855056866
INFORMER,Day 1,Invierno,Norte Grande,Otoño,fv_bolero,5.274616544567024,5.273300051689148,200.0,0.0,0.0,1.4777114674448966,2.144016210238141
INFORMER,Day 1,Operational,Norte Grande,Otoño,fv_bolero,21.522941627940927,15.880612715457877,164.81375857607335,137.05969940972852,0.4583333333333333,1.4099488667212425,1.8213257195738466
INFORMER,Day 1,Otoño,Norte Grande,Otoño,fv_bolero,21.522941627940927,15.880612715457877,164.81375857607335,137.05969940972852,0.4583333333333333,1.4099488667212425,1.8213257195738466
INFORMER,Day 1,Primavera,Norte Grande,Otoño,fv_bolero,68.22351039365478,47.92913148800532,174.81191040671547,140.9685884593181,0.08333333333333333,3.0423022031784055,27.87699917157491
INFORMER,Day 1,Verano,Norte Grande,Otoño,fv_bolero,58.61894800975359,43.223933356115595,182.80076046547939,134.11772854080567,0.08333333333333333,2.8401121315895583,21.85049600090133
INFORMER,7-Day Rollout,Raw,Norte Grande,Otoño,fv_bolero,10.683574263655194,8.212665952476007,155.68296087850914,154.4998728866332,0.19047619047619047,2.124719144984902,3.870457625819283
INFORMER,7-Day Rollout,Invierno,Norte Grande,Otoño,fv_bolero,5.410675462329011,5.40892892224448,200.0,0.0,0.0,3.304039335818518,1.153530844620297
INFORMER,7-Day Rollout,Operational,Norte Grande,Otoño,fv_bolero,24.112221294145144,16.33048475438374,169.9194080391392,156.51720805540674,0.16071428571428573,2.5436809250275556,8.271139850685861
INFORMER,7-Day Rollout,Otoño,Norte Grande,Otoño,fv_bolero,24.112221294145144,16.33048475438374,169.9194080391392,156.51720805540674,0.16071428571428573,2.5436809250275556,8.271139850685861
INFORMER,7-Day Rollout,Primavera,Norte Grande,Otoño,fv_bolero,62.53253810577163,42.69607266641798,172.8776271838177,144.7965348259596,0.07142857142857142,3.5681857830711774,31.087880751490587
INFORMER,7-Day Rollout,Verano,Norte Grande,Otoño,fv_bolero,56.14683597488066,41.44892846440364,180.95659529052804,133.8637422573159,0.041666666666666664,3.5466389526247175,28.588633455425896
INFORMER,Day 1,Raw,Norte Grande,Otoño,parque_solar_pampa_camarones,0.21406864386871868,0.1989162964746356,136.4106710114928,155.6862834270689,0.4166666666666667,0.030128071131184698,0.10151122288467991
INFORMER,Day 1,Invierno,Norte Grande,Otoño,parque_solar_pampa_camarones,2.551368614386541,1.662705876166001,179.84516773955067,155.05912268384486,0.125,0.1060116045215788,0.8449989985480594
INFORMER,Day 1,Operational,Norte Grande,Otoño,parque_solar_pampa_camarones,1.7166051630289187,1.1847361049149185,182.91236597695467,149.59522068807755,0.041666666666666664,0.09767259133125965,0.4792880000973431
INFORMER,Day 1,Otoño,Norte Grande,Otoño,parque_solar_pampa_camarones,1.7166051630289187,1.1847361049149185,182.91236597695467,149.59522068807755,0.041666666666666664,0.09767259133125965,0.4792880000973431
INFORMER,Day 1,Primavera,Norte Grande,Otoño,parque_solar_pampa_camarones,3.538467983696234,2.4901857674121857,180.19568294314652,141.3032149861812,0.08333333333333333,0.14749105957647166,1.500930363126099
INFORMER,Day 1,Verano,Norte Grande,Otoño,parque_solar_pampa_camarones,3.429580895791068,2.4554625894719115,183.26913552053793,138.4058206305594,0.08333333333333333,0.14453582022106273,1.4236364499782213
INFORMER,7-Day Rollout,Raw,Norte Grande,Otoño,parque_solar_pampa_camarones,1.0865459520694205,0.6825439490355729,173.89415552819395,180.5536295324694,0.1130952380952381,0.1183972902246751,0.42730979622020165
INFORMER,7-Day Rollout,Invierno,Norte Grande,Otoño,parque_solar_pampa_camarones,2.4712516527372985,1.6597349483275874,180.22828565073422,150.571310957959,0.05952380952380952,0.15652585958208268,1.158181280004681
INFORMER,7-Day Rollout,Operational,Norte Grande,Otoño,parque_solar_pampa_camarones,1.9571840001968281,1.3152595723070026,183.5500745165318,153.54046702208376,0.047619047619047616,0.1478462171979204,0.8334285474742674
INFORMER,7-Day Rollout,Otoño,Norte Grande,Otoño,parque_solar_pampa_camarones,1.9571840001968281,1.3152595723070026,183.5500745165318,153.54046702208376,0.047619047619047616,0.1478462171979204,0.8334285474742674
INFORMER,7-Day Rollout,Primavera,Norte Grande,Otoño,parque_solar_pampa_camarones,3.4548886046405154,2.428761227632917,179.05929800080688,141.19080670637607,0.047619047619047616,0.18532858435729785,1.8497304452649717
INFORMER,7-Day Rollout,Verano,Norte Grande,Otoño,parque_solar_pampa_camarones,3.387167851335349,2.423303284083626,182.03201496570873,138.47716130922686,0.05357142857142857,0.18450106494017834,1.8196963048750707
LSTM,Day 1,Raw,Norte Grande,Otoño,andes_solar,8.125767881136412,5.682706986243526,157.09507140750435,121.38013624927441,0.0,0.36914692598705495,3.7262108946529526
LSTM,Day 1,Invierno,Norte Grande,Otoño,andes_solar,5.770770717870924,3.727409536639849,152.81728494124874,116.30710268074651,0.3333333333333333,0.2614537021766106,1.4889009634032844
LSTM,Day 1,Otoño,Norte Grande,Otoño,andes_solar,7.853029416275201,5.434116765235861,157.94198983943593,117.3259913830653,0.2916666666666667,0.34598332541063437,3.017898863336692
LSTM,Day 1,Primavera,Norte Grande,Otoño,andes_solar,10.543869864553518,7.2959579055507975,161.9078365157754,122.00023071394683,0.25,0.4328608945012093,4.833445257196824
LSTM,Day 1,Verano,Norte Grande,Otoño,andes_solar,11.254947505872778,8.172917564089099,166.61724938378643,118.88505784787569,0.20833333333333334,0.4723382473302384,5.7026811060495675
LSTM,7-Day Rollout,Raw,Norte Grande,Otoño,andes_solar,7.0912959005523675,4.8383493414703045,162.3405166665193,128.21691428014537,0.011904761904761904,0.3667932730894314,3.415850362705532
LSTM,7-Day Rollout,Invierno,Norte Grande,Otoño,andes_solar,5.268397174095796,3.345027812889644,153.83463788730722,124.27209617263495,0.15476190476190477,0.2591088297555134,1.6310548804611675
LSTM,7-Day Rollout,Otoño,Norte Grande,Otoño,andes_solar,6.811612036127158,4.569359123363116,159.08494039205786,123.16805498224292,0.10714285714285714,0.31846140214364005,2.7511273517057164
LSTM,7-Day Rollout,Primavera,Norte Grande,Otoño,andes_solar,11.253519258668382,7.880566415864797,168.2435512022608,127.2851131573469,0.05952380952380952,0.4822696273082069,5.993999244769414
LSTM,7-Day Rollout,Verano,Norte Grande,Otoño,andes_solar,8.813260823850083,5.498377281795477,175.21632743417734,151.66948294478232,0.047619047619047616,0.44459049954145613,3.7788082750059573
LSTM,Day 1,Raw,Norte Grande,Otoño,fv_bolero,12.345165366226416,10.062869948645433,195.2022899733957,17126.24137172821,0.0,2.596343613540133,0.9086363952606925
LSTM,Day 1,Invierno,Norte Grande,Otoño,fv_bolero,12.5957927848465,10.317343493302664,200.0,0.0,0.0,2.6886122042934097,0.9396524945894885
LSTM,Day 1,Operational,Norte Grande,Otoño,fv_bolero,14.55865548616416,11.181695306673646,137.70783056579023,92.71060523404637,0.25,1.2185885202450057,3.378263860164831
LSTM,Day 1,Otoño,Norte Grande,Otoño,fv_bolero,14.55865548616416,11.181695306673646,137.70783056579023,92.71060523404637,0.25,1.2185885202450057,3.378263860164831
LSTM,Day 1,Primavera,Norte Grande,Otoño,fv_bolero,60.79009156036438,42.802502493063606,161.12612553791666,125.6090950191606,0.041666666666666664,2.732150253653527,31.244278948505713
LSTM,Day 1,Verano,Norte Grande,Otoño,fv_bolero,51.14408221454316,37.88036195149956,164.86655538010734,117.01554476510607,0.0,2.494869091862347,26.516483955438403
LSTM,7-Day Rollout,Raw,Norte Grande,Otoño,fv_bolero,8.639943329642078,6.886396235032451,139.1736443452104,124.9460258556497,0.23809523809523808,1.5579090151891468,0.8050903618380074
LSTM,7-Day Rollout,Invierno,Norte Grande,Otoño,fv_bolero,10.380505528238974,8.833830498513722,200.0,0.0,0.0,2.972572103355612,0.7622966987746108
